CONCEPT_ID	CONCEPT_NAME	VOCABULARY_ID	CONCEPT_LEVEL	CONCEPT_CODE	CONCEPT_CLASS	VALID_START_DATE	VALID_END_DATE	INVALID_REASON
40077878	Piribedil Oral Tablet	8	0	450851	Clinical Drug Form	2005-06-12	2099-12-31	 
40077882	Pirinitramide Injectable Solution	8	0	450869	Clinical Drug Form	2005-06-12	2099-12-31	 
40077886	Piroxicam / Prednisone Enteric Coated Tablet	8	0	373495	Clinical Drug Form	2005-06-12	2099-12-31	 
40077887	Piroxicam / Prednisone Oral Tablet	8	0	376283	Clinical Drug Form	2005-06-12	2099-12-31	 
40077888	Piroxicam / Prednisone Rectal Suppository	8	0	450881	Clinical Drug Form	2005-06-12	2099-12-31	 
40077889	Piroxicam / Vitamin B 12 Oral Tablet	8	0	377049	Clinical Drug Form	2005-06-12	2099-12-31	 
40077949	Piroxicam Disintegrating Tablet	8	0	379306	Clinical Drug Form	2005-06-12	2099-12-31	 
40077951	Piroxicam Enteric Coated Tablet	8	0	373490	Clinical Drug Form	2005-06-12	2099-12-31	 
40077952	Piroxicam Injectable Solution	8	0	373487	Clinical Drug Form	2005-06-12	2099-12-31	 
40077954	Piroxicam Oral Capsule	8	0	373486	Clinical Drug Form	2005-06-12	2099-12-31	 
40077960	Piroxicam Oral Suspension	8	0	373489	Clinical Drug Form	2005-06-12	2099-12-31	 
40077961	Piroxicam Oral Tablet	8	0	373485	Clinical Drug Form	2005-06-12	2099-12-31	 
40077974	Povidone-Iodine Bar Soap	8	0	374569	Clinical Drug Form	2005-06-12	2099-12-31	 
40077976	Povidone-Iodine Douche	8	0	374529	Clinical Drug Form	2005-06-12	2099-12-31	 
40077979	Povidone-Iodine Irrigation Solution	8	0	451054	Clinical Drug Form	2005-06-12	2099-12-31	 
40077980	Povidone-Iodine Medicated Liquid Soap	8	0	375596	Clinical Drug Form	2005-06-12	2099-12-31	 
40077985	Povidone-Iodine Medicated Shampoo	8	0	377512	Clinical Drug Form	2005-06-12	2099-12-31	 
40077988	Povidone-Iodine Mouthwash	8	0	377538	Clinical Drug Form	2005-06-12	2099-12-31	 
40077989	Povidone-Iodine Mucous Membrane Topical Solution	8	0	374530	Clinical Drug Form	2005-06-12	2099-12-31	 
40077990	Povidone-Iodine Ophthalmic Solution	8	0	374531	Clinical Drug Form	2005-06-12	2099-12-31	 
40077992	Povidone-Iodine Oral Solution	8	0	375241	Clinical Drug Form	2005-06-12	2099-12-31	 
40077993	Povidone-Iodine Paste	8	0	375240	Clinical Drug Form	2005-06-12	2099-12-31	 
40077994	Povidone-Iodine Powder Spray	8	0	385495	Clinical Drug Form	2005-06-12	2099-12-31	 
40077998	Povidone-Iodine Topical Cream	8	0	377796	Clinical Drug Form	2005-06-12	2099-12-31	 
40078000	Povidone-Iodine Topical Foam	8	0	378698	Clinical Drug Form	2005-06-12	2099-12-31	 
40078001	Povidone-Iodine Topical Gel	8	0	378082	Clinical Drug Form	2005-06-12	2099-12-31	 
40078002	Povidone-Iodine Topical Ointment	8	0	374506	Clinical Drug Form	2005-06-12	2099-12-31	 
40078010	Povidone-Iodine Topical Powder	8	0	376524	Clinical Drug Form	2005-06-12	2099-12-31	 
40078012	Povidone-Iodine Topical Solution	8	0	374503	Clinical Drug Form	2005-06-12	2099-12-31	 
40078025	Povidone-Iodine Topical Spray	8	0	377343	Clinical Drug Form	2005-06-12	2099-12-31	 
40078029	Povidone-Iodine Vaginal Gel	8	0	377269	Clinical Drug Form	2005-06-12	2099-12-31	 
40078031	Povidone-Iodine Vaginal Suppository	8	0	374504	Clinical Drug Form	2005-06-12	2099-12-31	 
40078033	Povidone-Iodine Vaginal Tablet	8	0	379277	Clinical Drug Form	2005-06-12	2099-12-31	 
40078042	Practolol Injectable Solution	8	0	385228	Clinical Drug Form	2005-06-12	2099-12-31	 
40078047	Prajmaline Oral Tablet	8	0	451062	Clinical Drug Form	2005-06-12	2099-12-31	 
40078053	Pramlintide	8	2	486503	Ingredient	2005-06-12	2005-07-24	D
40078056	Pramlintide Injectable Solution	8	0	486505	Clinical Drug Form	2005-06-12	2099-12-31	 
40078078	Protriptyline Oral Tablet	8	0	373665	Clinical Drug Form	2005-06-12	2099-12-31	 
40078100	Prune preparation / Sennosides Oral Capsule	8	0	377554	Clinical Drug Form	2005-06-12	2099-12-31	 
40078121	Pseudoephedrine / Scopolamine 12 hour Extended Release Tablet	8	0	375608	Clinical Drug Form	2005-06-12	2099-12-31	 
40078122	Pseudoephedrine / Terfenadine Extended Release Tablet	8	0	374046	Clinical Drug Form	2005-06-12	2099-12-31	 
40078124	Pseudoephedrine / Terfenadine Oral Solution	8	0	374044	Clinical Drug Form	2005-06-12	2099-12-31	 
40078125	Pseudoephedrine / Terfenadine Oral Suspension	8	0	446991	Clinical Drug Form	2005-06-12	2099-12-31	 
40078126	Pseudoephedrine / Terfenadine Oral Tablet	8	0	374045	Clinical Drug Form	2005-06-12	2099-12-31	 
40078127	Pseudoephedrine / Triprolidine 12 hour Extended Release Capsule	8	0	375609	Clinical Drug Form	2005-06-12	2007-07-01	D
40078128	Pseudoephedrine / Triprolidine Chewable Tablet	8	0	374248	Clinical Drug Form	2005-06-12	2099-12-31	 
40078129	Pseudoephedrine / Triprolidine Extended Release Capsule	8	0	374245	Clinical Drug Form	2005-06-12	2099-12-31	 
40078130	Pseudoephedrine / Triprolidine Extended Release Tablet	8	0	374465	Clinical Drug Form	2005-06-12	2099-12-31	 
40078132	Pseudoephedrine / Triprolidine Oral Capsule	8	0	374244	Clinical Drug Form	2005-06-12	2099-12-31	 
40078133	Pseudoephedrine / Triprolidine Oral Solution	8	0	374246	Clinical Drug Form	2005-06-12	2099-12-31	 
40078134	Pseudoephedrine / Triprolidine Oral Tablet	8	0	374247	Clinical Drug Form	2005-06-12	2099-12-31	 
40078158	Pseudoephedrine / Triprolidine Syrup	8	0	374460	Clinical Drug Form	2005-06-12	2008-03-02	D
40078164	Phenoperidine Injectable Solution	8	0	375212	Clinical Drug Form	2005-06-12	2099-12-31	 
40078180	Phenoxybenzamine Injectable Solution	8	0	385519	Clinical Drug Form	2005-06-12	2099-12-31	 
40078182	Phenoxybenzamine Oral Capsule	8	0	373346	Clinical Drug Form	2005-06-12	2099-12-31	 
40078184	Phenoxybenzamine Oral Tablet	8	0	450643	Clinical Drug Form	2005-06-12	2099-12-31	 
40078194	Phenoxyethanol Medicated Liquid Soap	8	0	450647	Clinical Drug Form	2005-06-12	2099-12-31	 
40078195	Phenoxyethanol Medicated Shampoo	8	0	450645	Clinical Drug Form	2005-06-12	2099-12-31	 
40078196	Phenoxyethanol Topical Solution	8	0	373347	Clinical Drug Form	2005-06-12	2099-12-31	 
40078200	Phenprocoumon Oral Tablet	8	0	375909	Clinical Drug Form	2005-06-12	2099-12-31	 
40078256	Piroxicam Rectal Suppository	8	0	373488	Clinical Drug Form	2005-06-12	2099-12-31	 
40078258	Piroxicam Topical Cream	8	0	377794	Clinical Drug Form	2005-06-12	2099-12-31	 
40078259	Piroxicam Topical Gel	8	0	377958	Clinical Drug Form	2005-06-12	2099-12-31	 
40078280	Pivampicillin Oral Suspension	8	0	376284	Clinical Drug Form	2005-06-12	2099-12-31	 
40078282	Pivampicillin Oral Tablet	8	0	373496	Clinical Drug Form	2005-06-12	2099-12-31	 
40078299	Pizotyline Elixir	8	0	373499	Clinical Drug Form	2005-06-12	2008-03-02	D
40078301	Pizotyline Oral Tablet	8	0	373500	Clinical Drug Form	2005-06-12	2099-12-31	 
40078303	Pizotyline Syrup	8	0	450883	Clinical Drug Form	2005-06-12	2008-03-02	D
40078315	Placebos Oral Tablet	8	0	375221	Clinical Drug Form	2005-06-12	2099-12-31	 
40078320	Plantago Seed / Sennosides Oral Capsule	8	0	451482	Clinical Drug Form	2005-06-12	2099-12-31	 
40078321	Plantago Seed / Sennosides Oral Tablet	8	0	451480	Clinical Drug Form	2005-06-12	2099-12-31	 
40078330	Plantago Seed Oral Capsule	8	0	375612	Clinical Drug Form	2005-06-12	2099-12-31	 
40078331	Plantago Seed Oral Solution	8	0	375611	Clinical Drug Form	2005-06-12	2099-12-31	 
40078394	Prasterone Extended Release Capsule	8	0	375008	Clinical Drug Form	2005-06-12	2099-12-31	 
40078395	Prasterone Extended Release Tablet	8	0	375007	Clinical Drug Form	2005-06-12	2099-12-31	 
40078396	Prasterone Oral Capsule	8	0	373558	Clinical Drug Form	2005-06-12	2099-12-31	 
40078397	Prasterone Oral Tablet	8	0	373559	Clinical Drug Form	2005-06-12	2099-12-31	 
40078398	Prasterone Topical Cream	8	0	377797	Clinical Drug Form	2005-06-12	2099-12-31	 
40078418	Pravastatin Oral Tablet	8	0	373560	Clinical Drug Form	2005-06-12	2099-12-31	 
40078437	Prazepam Oral Capsule	8	0	373561	Clinical Drug Form	2005-06-12	2099-12-31	 
40078438	Prazepam Oral Tablet	8	0	373562	Clinical Drug Form	2005-06-12	2099-12-31	 
40078450	Praziquantel Oral Tablet	8	0	373563	Clinical Drug Form	2005-06-12	2099-12-31	 
40078545	Phentermine Extended Release Capsule	8	0	373350	Clinical Drug Form	2005-06-12	2099-12-31	 
40078560	Phentermine Extended Release Tablet	8	0	374407	Clinical Drug Form	2005-06-12	2099-12-31	 
40078565	Phentermine Oral Capsule	8	0	373349	Clinical Drug Form	2005-06-12	2099-12-31	 
40078578	Phentermine Oral Tablet	8	0	373351	Clinical Drug Form	2005-06-12	2099-12-31	 
40078598	Phentolamine Injectable Solution	8	0	373352	Clinical Drug Form	2005-06-12	2099-12-31	 
40078602	Phentolamine Oral Tablet	8	0	450657	Clinical Drug Form	2005-06-12	2099-12-31	 
40078620	Phenylalanine Oral Capsule	8	0	373354	Clinical Drug Form	2005-06-12	2099-12-31	 
40078621	Phenylalanine Oral Tablet	8	0	373355	Clinical Drug Form	2005-06-12	2099-12-31	 
40078623	Phenylbutazone / salicylamide Extended Release Tablet	8	0	450683	Clinical Drug Form	2005-06-12	2099-12-31	 
40078626	Plicamycin Injectable Solution	8	0	376667	Clinical Drug Form	2005-06-12	2099-12-31	 
40078633	Plum Preparation Oral Tablet	8	0	375223	Clinical Drug Form	2005-06-12	2099-12-31	 
40078637	Pneumococcal polysaccharides (7) Injectable Suspension	8	0	379222	Clinical Drug Form	2005-06-12	2009-08-02	D
40078641	Pneumococcal vaccine Injectable Solution	8	0	452691	Clinical Drug Form	2005-06-12	2009-08-02	D
40078654	Podophyllin / Salicylic Acid Topical Ointment	8	0	376522	Clinical Drug Form	2005-06-12	2099-12-31	 
40078655	Podophyllin / Salicylic Acid Topical Solution	8	0	373814	Clinical Drug Form	2005-06-12	2099-12-31	 
40078674	Podophyllin Topical Cream	8	0	450907	Clinical Drug Form	2005-06-12	2099-12-31	 
40078675	Podophyllin Topical Lotion	8	0	450909	Clinical Drug Form	2005-06-12	2099-12-31	 
40078676	Podophyllin Topical Ointment	8	0	373503	Clinical Drug Form	2005-06-12	2099-12-31	 
40078677	Podophyllin Topical Solution	8	0	373504	Clinical Drug Form	2005-06-12	2099-12-31	 
40078694	Podophyllotoxin Topical Cream	8	0	377795	Clinical Drug Form	2005-06-12	2099-12-31	 
40078695	Podophyllotoxin Topical Gel	8	0	378001	Clinical Drug Form	2005-06-12	2099-12-31	 
40078697	Podophyllotoxin Topical Solution	8	0	373502	Clinical Drug Form	2005-06-12	2005-12-04	D
40078708	Podophyllum peltatum preparation Sublingual Tablet	8	0	375225	Clinical Drug Form	2005-06-12	2011-07-03	D
40078718	Poliovirus Vaccine, Inactivated Injectable Solution	8	0	378471	Clinical Drug Form	2005-06-12	2099-12-31	 
40078727	Prazosin Extended Release Capsule	8	0	373566	Clinical Drug Form	2005-06-12	2099-12-31	 
40078728	Prazosin Extended Release Tablet	8	0	451067	Clinical Drug Form	2005-06-12	2099-12-31	 
40078729	Prazosin Oral Capsule	8	0	373565	Clinical Drug Form	2005-06-12	2099-12-31	 
40078731	Prazosin Oral Tablet	8	0	373567	Clinical Drug Form	2005-06-12	2099-12-31	 
40078762	Prednimustine Oral Capsule	8	0	451083	Clinical Drug Form	2005-06-12	2099-12-31	 
40078765	Prednisolone / PROPYLENE GLYCOL SALICYLATE Topical Cream	8	0	451099	Clinical Drug Form	2005-06-12	2099-12-31	 
40078766	Prednisolone / Rifamycins Topical Ointment	8	0	451305	Clinical Drug Form	2005-06-12	2099-12-31	 
40078767	Prednisolone / Salicylic Acid Topical Solution	8	0	451137	Clinical Drug Form	2005-06-12	2099-12-31	 
40078768	Prednisolone / Sulfacetamide Ophthalmic Ointment	8	0	373972	Clinical Drug Form	2005-06-12	2099-12-31	 
40078774	Prednisolone / Sulfacetamide Ophthalmic Solution	8	0	373973	Clinical Drug Form	2005-06-12	2099-12-31	 
40078775	Prednisolone / Sulfacetamide Ophthalmic Suspension	8	0	373974	Clinical Drug Form	2005-06-12	2099-12-31	 
40078782	Prednisolone / Zinc Oxide Topical Ointment	8	0	451107	Clinical Drug Form	2005-06-12	2099-12-31	 
40078845	Sodium Bicarbonate Enteric Coated Capsule	8	0	451663	Clinical Drug Form	2005-06-12	2099-12-31	 
40078846	Sodium Bicarbonate Inhalant Solution	8	0	379483	Clinical Drug Form	2005-06-12	2099-12-31	 
40078847	Sodium Bicarbonate Injectable Solution	8	0	373896	Clinical Drug Form	2005-06-12	2099-12-31	 
40078850	Sodium Bicarbonate Ophthalmic Solution	8	0	377419	Clinical Drug Form	2005-06-12	2099-12-31	 
40078851	Sodium Bicarbonate Oral Capsule	8	0	379272	Clinical Drug Form	2005-06-12	2099-12-31	 
40078852	Sodium Bicarbonate Oral Solution	8	0	373897	Clinical Drug Form	2005-06-12	2099-12-31	 
40078853	Sodium Bicarbonate Oral Suspension	8	0	451661	Clinical Drug Form	2005-06-12	2099-12-31	 
40078854	Sodium Bicarbonate Oral Tablet	8	0	373899	Clinical Drug Form	2005-06-12	2099-12-31	 
40078855	Sodium Bicarbonate Otic Solution	8	0	373898	Clinical Drug Form	2005-06-12	2099-12-31	 
40078858	Sodium Chloride / Sodium Fluoride Oral Solution	8	0	378196	Clinical Drug Form	2005-06-12	2008-06-01	D
40078859	Sodium Chloride / Thallous chloride Tl201 Injectable Solution	8	0	378509	Clinical Drug Form	2005-06-12	2008-06-01	D
40078860	Sodium Chloride / Urea Topical Cream	8	0	451698	Clinical Drug Form	2005-06-12	2099-12-31	 
40078861	Sodium Chloride / sodium sulfite / sodium thiosulfate Injectable Solution	8	0	376128	Clinical Drug Form	2005-06-12	2099-12-31	 
40078910	Spirulina preparation Oral Capsule	8	0	373949	Clinical Drug Form	2005-06-12	2099-12-31	 
40078911	Spirulina preparation Oral Tablet	8	0	373950	Clinical Drug Form	2005-06-12	2005-12-04	D
40078918	Squalene / Vitamin E Oral Capsule	8	0	375300	Clinical Drug Form	2005-06-12	2099-12-31	 
40078926	Squalene Oral Capsule	8	0	375299	Clinical Drug Form	2005-06-12	2099-12-31	 
40078931	Squill extract Oral Capsule	8	0	451940	Clinical Drug Form	2005-06-12	2099-12-31	 
40078963	Stanozolol Injectable Solution	8	0	378833	Clinical Drug Form	2005-06-12	2099-12-31	 
40078964	Stanozolol Oral Tablet	8	0	373957	Clinical Drug Form	2005-06-12	2099-12-31	 
40078978	Starch Rectal Suppository	8	0	373958	Clinical Drug Form	2005-06-12	2099-12-31	 
40079017	Stavudine Extended Release Capsule	8	0	406214	Clinical Drug Form	2005-06-12	2099-12-31	 
40079018	Stavudine Oral Capsule	8	0	373959	Clinical Drug Form	2005-06-12	2099-12-31	 
40079020	Stavudine Oral Solution	8	0	393562	Clinical Drug Form	2005-06-12	2099-12-31	 
40079076	Rho(D) Immune Globulin Injectable Solution	8	0	373771	Clinical Drug Form	2005-06-12	2099-12-31	 
40079086	Rhubarb preparation / Sodium Bicarbonate Oral Solution	8	0	376292	Clinical Drug Form	2005-06-12	2099-12-31	 
40079121	Ribavirin Inhalant Solution	8	0	378671	Clinical Drug Form	2005-06-12	2099-12-31	 
40079124	Saralasin Injectable Solution	8	0	451398	Clinical Drug Form	2005-06-12	2099-12-31	 
40079153	Saw palmetto extract Oral Capsule	8	0	373826	Clinical Drug Form	2005-06-12	2099-12-31	 
40079154	Saw palmetto extract Oral Solution	8	0	376364	Clinical Drug Form	2005-06-12	2099-12-31	 
40079155	Saw palmetto extract Oral Tablet	8	0	373827	Clinical Drug Form	2005-06-12	2099-12-31	 
40079156	Saw palmetto extract Sublingual Tablet	8	0	375273	Clinical Drug Form	2005-06-12	2011-07-03	D
40079167	Scarlet Red Topical Ointment	8	0	376532	Clinical Drug Form	2005-06-12	2099-12-31	 
40079168	Scarlet Red Topical Powder	8	0	376531	Clinical Drug Form	2005-06-12	2099-12-31	 
40079175	Schizandra preparation Oral Capsule	8	0	373828	Clinical Drug Form	2005-06-12	2099-12-31	 
40079357	Streptodornase / Streptokinase Oral Tablet	8	0	434647	Clinical Drug Form	2005-06-12	2099-12-31	 
40079358	Streptodornase / Streptokinase Topical Solution	8	0	373961	Clinical Drug Form	2005-06-12	2099-12-31	 
40079393	Streptokinase Injectable Solution	8	0	373960	Clinical Drug Form	2005-06-12	2099-12-31	 
40079411	Streptomycin Injectable Solution	8	0	373962	Clinical Drug Form	2005-06-12	2099-12-31	 
40079412	Streptomycin Oral Capsule	8	0	451949	Clinical Drug Form	2005-06-12	2099-12-31	 
40079418	Streptozocin Injectable Solution	8	0	370499	Clinical Drug Form	2005-06-12	2099-12-31	 
40079432	Ribavirin Injectable Solution	8	0	376293	Clinical Drug Form	2005-06-12	2099-12-31	 
40079433	Ribavirin Oral Capsule	8	0	373772	Clinical Drug Form	2005-06-12	2099-12-31	 
40079435	Ribavirin Oral Solution	8	0	373773	Clinical Drug Form	2005-06-12	2099-12-31	 
40079436	Ribavirin Oral Tablet	8	0	373774	Clinical Drug Form	2005-06-12	2099-12-31	 
40079438	Ribavirin Topical Cream	8	0	451244	Clinical Drug Form	2005-06-12	2099-12-31	 
40079440	Riboflavin / Vitamin B6 Oral Tablet	8	0	451266	Clinical Drug Form	2005-06-12	2099-12-31	 
40079497	Riboflavin Chewable Tablet	8	0	373776	Clinical Drug Form	2005-06-12	2099-12-31	 
40079498	Riboflavin Enteric Coated Tablet	8	0	375347	Clinical Drug Form	2005-06-12	2099-12-31	 
40079499	Riboflavin Extended Release Capsule	8	0	375622	Clinical Drug Form	2005-06-12	2099-12-31	 
40079500	Riboflavin Extended Release Tablet	8	0	373779	Clinical Drug Form	2005-06-12	2099-12-31	 
40079501	Riboflavin Injectable Solution	8	0	451272	Clinical Drug Form	2005-06-12	2099-12-31	 
40079502	Riboflavin Oral Capsule	8	0	373775	Clinical Drug Form	2005-06-12	2099-12-31	 
40079503	Riboflavin Oral Solution	8	0	373777	Clinical Drug Form	2005-06-12	2099-12-31	 
40079504	Riboflavin Oral Suspension	8	0	451258	Clinical Drug Form	2005-06-12	2099-12-31	 
40079505	Riboflavin Oral Tablet	8	0	373778	Clinical Drug Form	2005-06-12	2099-12-31	 
40079518	Rifabutin Oral Capsule	8	0	373780	Clinical Drug Form	2005-06-12	2099-12-31	 
40079524	Rifampin / Trimethoprim Oral Capsule	8	0	451294	Clinical Drug Form	2005-06-12	2099-12-31	 
40079525	Rifampin / Trimethoprim Oral Solution	8	0	374231	Clinical Drug Form	2005-06-12	2099-12-31	 
40079526	Rifampin / Trimethoprim Oral Tablet	8	0	374232	Clinical Drug Form	2005-06-12	2099-12-31	 
40079527	Rifampin / Trimethoprim Syrup	8	0	451290	Clinical Drug Form	2005-06-12	2008-03-02	D
40079570	Scopolamine 24 Hour Transdermal Patch	8	0	379115	Clinical Drug Form	2005-06-12	2007-07-01	D
40079580	Scopolamine 72 Hour Transdermal Patch	8	0	377471	Clinical Drug Form	2005-06-12	2007-07-01	D
40079582	Scopolamine Disintegrating Tablet	8	0	435598	Clinical Drug Form	2005-06-12	2099-12-31	 
40079584	Scopolamine Injectable Solution	8	0	373830	Clinical Drug Form	2005-06-12	2099-12-31	 
40079585	Scopolamine Ophthalmic Solution	8	0	377414	Clinical Drug Form	2005-06-12	2099-12-31	 
40079587	Scopolamine Oral Capsule	8	0	373829	Clinical Drug Form	2005-06-12	2099-12-31	 
40079588	Scopolamine Oral Solution	8	0	451407	Clinical Drug Form	2005-06-12	2099-12-31	 
40079589	Scopolamine Oral Tablet	8	0	373831	Clinical Drug Form	2005-06-12	2099-12-31	 
40079591	Scopolamine Pellet	8	0	375935	Clinical Drug Form	2005-06-12	2099-12-31	 
40079592	Scopolamine Rectal Suppository	8	0	451406	Clinical Drug Form	2005-06-12	2099-12-31	 
40079593	Scopolamine Syrup	8	0	451408	Clinical Drug Form	2005-06-12	2008-03-02	D
40079594	Scopolamine Transdermal Patch	8	0	378709	Clinical Drug Form	2005-06-12	2099-12-31	 
40079642	Secobarbital Elixir	8	0	435468	Clinical Drug Form	2005-06-12	2008-03-02	D
40079643	Secobarbital Injectable Solution	8	0	373838	Clinical Drug Form	2005-06-12	2099-12-31	 
40079644	Secobarbital Oral Capsule	8	0	373837	Clinical Drug Form	2005-06-12	2099-12-31	 
40079646	Secobarbital Rectal Suppository	8	0	373839	Clinical Drug Form	2005-06-12	2099-12-31	 
40079743	Strontium-89 Injectable Solution	8	0	385065	Clinical Drug Form	2005-06-12	2008-08-31	D
40079747	Strontium-89 chloride Injectable Solution	8	0	385059	Clinical Drug Form	2005-06-12	2008-07-27	D
40079751	Strychnine Oral Tablet	8	0	376409	Clinical Drug Form	2005-06-12	2099-12-31	 
40079759	Strychnos ignatii preparation Sublingual Tablet	8	0	375301	Clinical Drug Form	2005-06-12	2011-07-03	D
40079777	Succimer Injectable Solution	8	0	378212	Clinical Drug Form	2005-06-12	2008-06-01	D
40079778	Succimer Oral Capsule	8	0	373964	Clinical Drug Form	2005-06-12	2099-12-31	 
40079815	Succinylcholine Injectable Solution	8	0	373965	Clinical Drug Form	2005-06-12	2099-12-31	 
40079821	Succinylcholine Irrigation Solution	8	0	375640	Clinical Drug Form	2005-06-12	2008-06-01	D
40079822	Succinylcholine Oral Tablet	8	0	385639	Clinical Drug Form	2005-06-12	2099-12-31	 
40079863	Rifampin Injectable Solution	8	0	377114	Clinical Drug Form	2005-06-12	2099-12-31	 
40079867	Rifampin Oral Capsule	8	0	373781	Clinical Drug Form	2005-06-12	2099-12-31	 
40079870	Rifampin Oral Solution	8	0	451284	Clinical Drug Form	2005-06-12	2099-12-31	 
40079871	Rifampin Oral Suspension	8	0	376647	Clinical Drug Form	2005-06-12	2099-12-31	 
40079872	Rifampin Oral Tablet	8	0	373783	Clinical Drug Form	2005-06-12	2099-12-31	 
40079873	Rifampin Syrup	8	0	373782	Clinical Drug Form	2005-06-12	2008-03-02	D
40079876	Rifampin Topical Ointment	8	0	376586	Clinical Drug Form	2005-06-12	2099-12-31	 
40079883	Rifamycins Topical Cream	8	0	451301	Clinical Drug Form	2005-06-12	2099-12-31	 
40079884	Rifamycins Topical Ointment	8	0	451299	Clinical Drug Form	2005-06-12	2099-12-31	 
40079891	Riluzole Oral Tablet	8	0	373787	Clinical Drug Form	2005-06-12	2099-12-31	 
40079904	Rimantadine Hydrochloride	8	2	82093	Ingredient	2005-06-12	2005-09-11	D
40079905	Rimantadine Oral Tablet	8	0	373789	Clinical Drug Form	2005-06-12	2099-12-31	 
40079907	Rimantadine Syrup	8	0	373788	Clinical Drug Form	2005-06-12	2008-03-02	D
40079926	Risedronate Sodium	8	2	477414	Ingredient	2005-06-12	2005-07-24	D
40079927	Risedronic Acid	8	2	477411	Ingredient	2005-06-12	2005-07-24	D
40079940	Risedronic Acid Oral Tablet	8	0	477415	Clinical Drug Form	2005-06-12	2008-07-27	D
40079962	Secretin Injectable Solution	8	0	373840	Clinical Drug Form	2005-06-12	2099-12-31	 
40080002	Selegiline Oral Capsule	8	0	374522	Clinical Drug Form	2005-06-12	2099-12-31	 
40080004	Selegiline Oral Solution	8	0	373841	Clinical Drug Form	2005-06-12	2099-12-31	 
40080005	Selegiline Oral Tablet	8	0	373842	Clinical Drug Form	2005-06-12	2099-12-31	 
40080012	Selegiline Syrup	8	0	393241	Clinical Drug Form	2005-06-12	2008-03-02	D
40080028	Selenious Acid Injectable Solution	8	0	377215	Clinical Drug Form	2005-06-12	2099-12-31	 
40080029	Selenious Acid Oral Tablet	8	0	374563	Clinical Drug Form	2005-06-12	2099-12-31	 
40080035	Selenite Oral Capsule	8	0	451772	Clinical Drug Form	2005-06-12	2099-12-31	 
40080036	Selenite Oral Solution	8	0	451770	Clinical Drug Form	2005-06-12	2099-12-31	 
40080038	Selenium / Vitamin E Oral Capsule	8	0	452592	Clinical Drug Form	2005-06-12	2009-07-05	D
40080039	Selenium / Vitamin E Oral Tablet	8	0	375271	Clinical Drug Form	2005-06-12	2009-07-05	D
40080062	Sodium Chloride Disintegrating Tablet	8	0	376633	Clinical Drug Form	2005-06-12	2010-06-06	D
40080063	Sodium Chloride Enteric Coated Tablet	8	0	375938	Clinical Drug Form	2005-06-12	2099-12-31	 
40080064	Sodium Chloride Extended Release Tablet	8	0	373904	Clinical Drug Form	2005-06-12	2099-12-31	 
40080066	Sodium Chloride Inhalant Solution	8	0	379454	Clinical Drug Form	2005-06-12	2099-12-31	 
40080069	Sodium Chloride Injectable Solution	8	0	373901	Clinical Drug Form	2005-06-12	2099-12-31	 
40080073	Sodium Chloride Irrigation Solution	8	0	373902	Clinical Drug Form	2005-06-12	2099-12-31	 
40080074	Sodium Chloride Nasal Gel	8	0	248328	Clinical Drug Form	2005-06-12	2099-12-31	 
40080077	Sodium Chloride Nasal Solution	8	0	313019	Clinical Drug Form	2005-06-12	2099-12-31	 
40080090	Sodium Chloride Nasal Spray	8	0	374551	Clinical Drug Form	2005-06-12	2099-12-31	 
40080103	Sodium Chloride Ophthalmic Irrigation Solution	8	0	107094	Clinical Drug Form	2005-06-12	2099-12-31	 
40080105	Sodium Chloride Ophthalmic Ointment	8	0	373900	Clinical Drug Form	2005-06-12	2099-12-31	 
40080106	Sodium Chloride Ophthalmic Solution	8	0	375661	Clinical Drug Form	2005-06-12	2099-12-31	 
40080107	Sodium Chloride Oral Capsule	8	0	451687	Clinical Drug Form	2005-06-12	2099-12-31	 
40080108	Sodium Chloride Oral Solution	8	0	378179	Clinical Drug Form	2005-06-12	2099-12-31	 
40080109	Sodium Chloride Oral Tablet	8	0	373903	Clinical Drug Form	2005-06-12	2099-12-31	 
40080110	Sodium Chloride Sublingual Tablet	8	0	375281	Clinical Drug Form	2005-06-12	2011-07-03	D
40080111	Sodium Chloride Topical Gel	8	0	378033	Clinical Drug Form	2005-06-12	2099-12-31	 
40080112	Sodium Chloride Topical Solution	8	0	379271	Clinical Drug Form	2005-06-12	2099-12-31	 
40080115	Sodium Chloride Topical Spray	8	0	377364	Clinical Drug Form	2005-06-12	2099-12-31	 
40080119	Sodium Chloride, Bacteriostatic Injectable Solution	8	0	375464	Clinical Drug Form	2005-06-12	2010-04-04	D
40080141	Sodium Diatrizoate Injectable Solution	8	0	376939	Clinical Drug Form	2005-06-12	2008-07-27	D
40080142	Sodium Diatrizoate Oral Solution	8	0	377053	Clinical Drug Form	2005-06-12	2008-07-27	D
40080143	Sodium Diatrizoate Oral Suspension	8	0	375023	Clinical Drug Form	2005-06-12	2008-07-27	D
40080144	Sodium Diatrizoate Rectal Solution	8	0	378223	Clinical Drug Form	2005-06-12	2009-03-01	D
40080146	Sodium Dodecyl Sulfate / zinc pyrithione Medicated Shampoo	8	0	451322	Clinical Drug Form	2005-06-12	2099-12-31	 
40080149	Sucralfate Chewable Tablet	8	0	451664	Clinical Drug Form	2005-06-12	2099-12-31	 
40080150	Sucralfate Oral Suspension	8	0	373966	Clinical Drug Form	2005-06-12	2099-12-31	 
